EntrezID1	EntrezId2
3024	4001
3024	1058
3024	9252
3024	5925
3024	5934
3024	4015
3024	3383
3024	79595
3024	5578
3024	54904
3024	6136
3024	2033
3024	140836
3024	2010
3024	1401
3024	3609
3024	5591
3024	7913
3024	1642
3024	3068
3024	5928
3024	9555
3024	3190
3024	3191
3024	3192
3024	1017
3024	1022
3028	9820
3028	6657
3028	8065
3028	3725
3028	1938
3028	23710
3028	1956
3028	3676
3028	10014
3028	57142
3028	220988
3028	11337
3028	11345
3028	1107
3028	10075
3028	5725
3028	81631
3028	2023
3028	3181
3028	3182
3028	3313
3028	7412
3028	1915
3028	3068
3028	5245
80854	6657
80854	2308
80854	5925
80854	26013
80854	8351
80854	8357
80854	185
80854	9314
80854	1230
80854	1869
80854	5970
80854	3054
80854	126961
80854	7157
80854	1786
983	9820
983	1026
983	1027
983	2308
983	6657
983	3725
983	2033
983	7316
983	7704
983	595
983	6045
983	4194
983	1017
983	7329
983	8091
983	1956
983	3676
983	5981
983	10014
983	6118
983	3018
983	4000
983	6117
983	4001
983	7248
983	3146
983	7415
983	1869
983	3159
983	10075
983	860
983	5925
983	993
983	5499
983	672
983	5926
983	6119
983	3068
983	3308
983	7150
983	7153
983	7412
983	7157
983	7158
983	5111
983	3320
983	7161
983	5971
983	5371
983	1022
23512	1024
23512	10155
23512	3090
23512	3608
23512	3609
23512	11335
23512	5725
23512	6760
23512	1642
23512	1654
23512	1655
23512	5245
23512	9343
23512	5252
23512	255626
23512	5914
23512	7329
23512	5315
23512	3276
23512	9425
23512	3303
23512	5928
23512	7415
23512	1786
23512	5371
23512	5901
23512	5903
23512	5931
23512	5970
23512	5971
23512	7520
23512	7528
23512	1385
23512	1386
23512	23451
23512	8106
23512	6045
23512	8351
23512	672
23512	3018
23512	8148
23512	2010
23512	9555
23512	6136
23512	3065
23512	3066
988	1025
988	9219
988	1029
988	7175
988	1026
988	9782
988	4361
988	26168
988	1654
988	11345
988	56916
988	9820
988	5725
988	3178
988	3181
988	3183
988	3185
988	3187
988	1655
988	3192
988	1642
988	9343
988	3725
988	3608
988	23710
988	79813
988	26284
988	7341
988	54815
988	284058
988	3190
988	1915
988	3309
988	3312
988	3320
988	3326
988	3329
988	9475
988	5903
988	10014
988	5928
988	5929
988	5931
988	7290
988	5705
988	10059
988	25942
988	10075
988	5984
988	6118
988	79718
988	220988
988	23186
988	7534
988	5499
988	9611
988	677770
988	3065
988	23451
988	4000
988	10155
988	11337
988	9656
988	8148
988	5591
988	81887
988	6117
988	5094
988	6119
988	10236
988	7153
988	6136
988	1017
988	3066
988	3068
988	8189
10746	57154
10746	7534
10746	5315
10746	7316
10746	3320
10746	3326
10746	5599
8357	1024
8357	5890
8357	5252
8357	51105
8357	26013
8357	8351
8357	8367
8357	4017
8357	10036
8357	554313
8357	11335
8357	5315
8357	9425
8357	1956
8357	3676
8357	79711
8357	7913
8357	7534
8357	25842
8357	7158
8357	3065
8357	3068
993	11200
993	1956
993	5292
993	7534
993	4088
993	5315
993	1017
993	1915
993	7415
9188	6124
9188	677770
9188	3725
9188	3608
9188	3609
9188	6136
9188	7153
9188	9820
9188	23710
9188	57154
9188	6143
9188	7329
9188	10236
9188	11345
9188	5970
9188	10075
9188	3676
9188	6749
9188	4001
9188	3178
9188	6122
9188	3068
9188	1938
9188	7150
9188	3183
9188	6128
9188	6129
9188	7412
9188	11337
9188	6135
9188	3192
9188	1017
9188	1915
9188	6141
9188	9343
5094	9820
5094	1025
5094	3725
5094	7316
5094	8091
5094	5725
5094	23710
5094	672
5094	3676
5094	10014
5094	7412
5094	11200
5094	3159
5094	10075
5094	8189
5094	3184
5094	3956
5094	3190
5094	3191
5094	1017
5094	1915
5094	3178
5970	1029
5970	1025
5970	6670
5970	3091
5970	5977
5970	3608
5970	1051
5970	1052
5970	9252
5970	9782
5970	9343
5970	3146
5970	9314
5970	1616
5970	595
5970	5566
5970	3192
5970	5241
5970	1147
5970	4089
5970	8850
5970	7316
5970	672
5970	1653
5970	5315
5970	1654
5970	3276
5970	7291
5970	3303
5970	3308
5970	3309
5970	5245
5970	3312
5970	3313
5970	3320
5970	3326
5970	25855
5970	10498
5970	5591
5970	8473
5970	5430
5970	5451
5970	3725
5970	5971
5970	25942
5970	5465
5970	5467
5970	2908
5970	5981
5970	7015
5970	7528
5970	1387
5970	5468
5970	9612
5970	8091
5970	6045
5970	1958
5970	2033
5970	8110
5970	79813
5970	57805
5970	5371
5970	6128
5970	6129
5970	7157
5970	7158
5970	5111
5970	4088
5970	3065
5970	3066
5970	6141
3054	9739
3054	5931
3054	25942
3054	1938
3054	3725
3054	3607
3054	8473
3054	284058
3054	6117
3054	6045
3054	4000
3054	81887
3054	5928
3054	5929
3054	26168
3054	7391
3054	10014
3054	1869
3054	5451
3054	7181
3054	1874
3054	1876
3054	3065
3054	1956
3054	54881
3054	2309
3054	6118
3054	3303
3054	7528
3054	3308
3054	3309
3054	3312
3054	6119
3054	10155
3054	3320
3054	1017
3054	3066
3054	5499
3054	3326
7153	9820
7153	8065
7153	5591
7153	3725
7153	5903
7153	3608
7153	7428
7153	23451
7153	6045
7153	4000
7153	3164
7153	7341
7153	5981
7153	7412
7153	3676
7153	672
7153	7329
7153	5578
7153	1616
7153	56916
7153	5594
7153	6749
7153	5925
7153	7520
7153	6117
7153	6118
7153	6119
7153	7150
7153	3183
7153	3312
7153	7528
7153	7155
7153	7157
7153	5111
7153	3192
7153	3065
7153	3066
7153	5499
7153	3836
7153	6015
7155	8065
7155	9219
7155	677770
7155	3725
7155	5903
7155	5914
7155	7329
7155	7341
7155	10036
7155	1616
7155	5595
7155	9820
7155	5981
7155	7391
7155	7520
7155	6117
7155	6118
7155	6119
7155	3308
7155	7150
7155	7157
7155	5111
7155	3065
7155	3066
7155	5371
7155	10236
7155	7421
7157	1024
7157	1026
7157	9219
7157	1029
7157	9734
7157	1025
7157	10498
7157	6670
7157	3607
7157	7704
7157	1051
7157	3622
7157	1642
7157	860
7157	26168
7157	9612
7157	5981
7157	3146
7157	9314
7157	1616
7157	7291
7157	3159
7157	5728
7157	4194
7157	3172
7157	3178
7157	3181
7157	3185
7157	3190
7157	3191
7157	3192
7157	1147
7157	9739
7157	5252
7157	2033
7157	8850
7157	29843
7157	7316
7157	7534
7157	6135
7157	7799
7157	1017
7157	7329
7157	1915
7157	7341
7157	5578
7157	9412
7157	1654
7157	1655
7157	3276
7157	1058
7157	2908
7157	79813
7157	3621
7157	5499
7157	2309
7157	81631
7157	3303
7157	3308
7157	3309
7157	3312
7157	3313
7157	25842
7157	7015
7157	7415
7157	3320
7157	1786
7157	5371
7157	3326
7157	9820
7157	3329
7157	7428
7157	3337
7157	5903
7157	3725
7157	10014
7157	5925
7157	5929
7157	5931
7157	3164
7157	5928
7157	11315
7157	57154
7157	328
7157	1869
7157	5245
7157	25942
7157	4086
7157	10075
7157	6117
7157	5984
7157	6118
7157	7528
7157	1385
7157	1387
7157	4087
7157	6015
7157	6721
7157	9611
7157	3480
7157	1938
7157	3065
7157	26013
7157	4000
7157	1956
7157	2982
7157	6129
7157	10499
7157	10155
7157	6045
7157	3091
7157	5705
7157	9656
7157	11200
7157	672
7157	1487
7157	4088
7157	5594
7157	5595
7157	5599
7157	3552
7157	1107
7157	3187
7157	1958
7157	5591
7157	6122
7157	6124
7157	7150
7157	7421
7157	6128
7157	7158
7157	5111
7157	6136
7157	7161
7157	3066
7157	4092
7157	6141
7157	1022
7157	6143
7158	9219
7158	4361
7158	672
7158	7316
7158	7534
7158	3607
7158	10155
7158	8367
7158	904
7158	554313
7158	9656
7158	6118
7158	8351
7158	11200
7158	9759
7158	11335
7158	7329
7158	1869
7158	5977
7158	5594
7158	5595
7158	7520
7158	5705
7158	6117
7158	2023
7158	7913
7158	23186
7158	2033
7158	7415
7158	7161
7158	3836
5111	1026
5111	1029
5111	2309
5111	3622
5111	7520
5111	595
5111	56916
5111	9820
5111	1642
5111	3725
5111	672
5111	6347
5111	3621
5111	81631
5111	5499
5111	1786
5111	5885
5111	10013
5111	10014
5111	10036
5111	5430
5111	6119
5111	328
5111	10075
5111	5981
5111	5984
5111	1386
5111	1387
5111	1915
5111	8065
5111	5591
5111	26013
5111	1956
5111	8106
5111	126961
5111	84557
5111	1017
5111	6117
5111	6118
5111	2023
5111	7150
5111	2033
5111	3065
7161	6657
7161	904
7161	7341
7161	8850
7161	3065
7161	7316
7161	672
7161	7329
7161	5925
7161	2033
7161	10413
7161	4087
7161	5566
7161	3146
7161	1616
7161	595
7161	1107
7161	860
7161	5599
7161	4194
7161	5371
7161	1387
7161	3313
7161	25842
7161	6135
7161	4088
7161	1017
7161	3066
7161	1147
7161	1642
8351	1024
8351	5890
8351	51105
8351	26013
8351	8367
8351	4017
8351	10036
8351	554313
8351	11335
8351	79711
8351	5315
8351	9425
8351	1956
8351	3676
8351	7913
8351	7534
8351	25842
8351	3065
8351	3068
3068	3609
3068	5984
3068	11335
3068	6749
3068	3181
3068	1653
3068	3190
3068	1655
3068	3192
3068	9343
3068	3725
3068	8367
3068	3191
3068	7913
3068	3313
3068	5901
3068	5928
3068	5934
3068	220988
3068	7494
3068	554313
3068	9555
3068	5981
3068	7520
3068	1938
3068	4001
3068	8091
3068	4089
3068	5591
3068	2010
3068	6117
3068	2023
3068	7150
3068	6136
3068	3065
3068	3066
3068	6143
1022	1024
1022	1025
1022	904
1022	5914
1022	672
1022	2033
1022	5430
1022	3295
1022	3516
1022	9412
1022	57805
1022	1869
1022	3320
1022	6117
1022	6118
1022	6119
1022	1387
1022	3185
1022	4086
1022	3192
1022	1017
1022	3066
1022	7421
1022	3326
1024	2033
1024	1025
1024	8850
1024	1051
1024	904
1024	3091
1024	5430
1024	3516
1024	6721
1024	9412
1024	595
1024	5591
1024	672
1024	1387
1024	7150
1024	6128
1024	3185
1024	4086
1024	4087
1024	4088
1024	4090
1024	126961
1025	3309
1025	3329
1025	6122
1025	904
1025	5430
1025	3608
1025	672
1025	1058
1025	5925
1025	5931
1025	3326
1025	3187
1025	10155
1025	4088
1025	3516
1025	3190
1025	9782
1025	9412
1025	57805
1025	3320
1025	4087
1025	4086
1025	5984
1025	7291
1025	3303
1025	10236
1025	3178
1025	3181
1025	3184
1025	2033
1025	1655
1025	3192
1025	5885
1026	2308
1026	6760
1026	9612
1026	3725
1026	3309
1026	4089
1026	2033
1026	8850
1026	1027
1026	7316
1026	5925
1026	7704
1026	1050
1026	10013
1026	5928
1026	5292
1026	5934
1026	5315
1026	5430
1026	5705
1026	9611
1026	3190
1026	7415
1026	7376
1026	1869
1026	4088
1026	595
1026	9759
1026	3065
1026	5599
1026	4194
1026	1642
1026	1387
1026	3181
1026	7421
1026	3312
1026	3313
1026	3320
1026	1017
1026	3066
1026	1915
1026	3303
1026	6141
1026	9343
1027	5901
1027	8850
1027	387
1027	7316
1027	7329
1027	5292
1027	7248
1027	595
1027	5599
1027	1642
1027	7534
1027	7415
1027	1017
1027	1147
1027	3836
1029	7428
1029	5901
1029	1938
1029	3091
1029	6045
1029	672
1029	54904
1029	1958
1029	10155
1029	7528
1029	6135
1029	26168
1029	1869
1029	7329
1029	5578
1029	3621
1029	1616
1029	3320
1029	10075
1029	5599
1029	4194
1029	3308
1029	3181
1029	7150
1029	3183
1029	3312
1029	3313
1029	595
1029	3192
1029	3065
1029	5371
1029	3326
7175	9820
7175	9734
7175	4361
7175	3725
7175	3607
7175	4000
7175	3676
7175	11200
7175	84557
7175	5901
7175	8148
7175	5591
7175	5594
7175	1642
7175	3181
7175	7150
7175	6128
7175	7412
7175	1653
7175	1654
7175	4087
7175	3192
7175	5885
7175	9343
3082	672
10236	9219
10236	3608
10236	3609
10236	3676
10236	9782
10236	3190
10236	11337
10236	84557
10236	11345
10236	56916
10236	9820
10236	6749
10236	3178
10236	3181
10236	3183
10236	3184
10236	3185
10236	3187
10236	3189
10236	1654
10236	1655
10236	3192
10236	9343
10236	3725
10236	7316
10236	23710
10236	3191
10236	3276
10236	81631
10236	3309
10236	7412
10236	9987
10236	7428
10236	10014
10236	5430
10236	220988
10236	328
10236	554313
10236	2908
10236	8065
10236	677770
10236	23451
10236	6045
10236	4000
10236	10155
10236	5594
10236	6117
10236	6118
10236	6119
10236	7150
10236	6129
10236	3065
7181	9219
7181	23186
7181	9759
7181	5928
7181	5931
7181	10155
7181	25942
7181	3066
7181	3065
7181	1786
7181	5371
10413	1956
10413	7341
10413	5430
10413	4088
10413	5977
10413	860
10413	5499
10413	2023
10413	1385
10413	3308
10413	7534
10413	4091
10413	2033
10413	4086
10413	3192
10413	5371
10413	4092
10413	4090
5136	7534
3090	5252
3090	9759
3090	7329
3090	5928
3090	26168
3090	1487
3090	1107
3090	3065
3091	1387
3091	328
3091	5315
3091	3725
3091	8850
3091	10499
3091	7316
3091	3308
3091	10013
3091	10014
3091	672
3091	3621
3091	3164
3091	10155
3091	7341
3091	26168
3091	9759
3091	7329
3091	10168
3091	25942
3091	5594
3091	5595
3091	860
3091	5925
3091	7428
3091	4088
3091	3312
3091	2033
3091	2034
3091	7415
3091	3320
3091	3065
3091	3066
3091	3337
3091	3326
1050	4089
1050	3183
1050	3725
1050	5903
1050	7421
1050	7704
1050	5914
1050	10011
1050	1051
1050	5925
1050	1052
1050	5933
1050	5981
1050	9839
1050	1874
1050	3065
1050	2908
1050	5599
1050	7520
1050	1387
1050	2033
1050	4088
1050	1017
1050	3066
1050	1386
1051	10498
1051	4089
1051	2308
1051	9734
1051	9612
1051	3725
1051	6670
1051	8850
1051	1052
1051	6689
1051	9252
1051	5925
1051	1958
1051	2908
1051	10155
1051	3190
1051	672
1051	3146
1051	1616
1051	4088
1051	3159
1051	1956
1051	5594
1051	5595
1051	860
1051	5468
1051	3297
1051	3065
1051	1385
1051	1386
1051	1387
1051	2002
1051	2033
1051	9611
1052	7329
1052	79711
1052	5925
1052	1387
1052	1869
1052	2033
1052	4089
1052	4088
1052	3065
1052	9759
4194	4361
4194	7316
4194	5925
4194	4089
4194	11200
4194	5705
4194	1869
4194	1616
4194	4088
4194	5467
4194	7534
4194	2033
4194	3320
4194	5499
4194	3326
1058	6045
1058	8367
1058	10036
1058	11335
1058	554313
1058	3018
1058	9555
1058	5591
1058	6749
1058	7520
1058	6117
1058	1642
1058	3309
1058	3312
1058	5928
1058	1654
1058	1655
1058	3192
1058	6015
5155	1281
5155	5154
5155	4035
5155	5156
5155	5159
5155	1282
5155	3183
5155	1277
5155	7422
5156	5728
5156	5154
5156	1956
5156	3685
5156	5159
5156	5315
5156	7422
5157	4086
5159	5728
5159	5154
5159	1901
5159	3320
5159	7422
5159	1956
5159	3326
5160	9987
5160	7412
5160	5163
5160	5164
5160	5165
5160	5166
5160	10013
5160	7316
5160	3191
5160	10075
5160	3676
5160	5725
860	3725
860	8850
860	3065
860	10013
860	10014
860	9759
860	5925
860	57154
860	4086
860	3280
860	4088
860	4091
860	1387
860	2033
860	4087
860	4090
860	5371
860	7520
3115	57142
5164	5163
5165	5163
5165	1956
5165	3725
5165	7415
1072	9820
1072	3725
1072	3984
1072	1386
1072	23710
1072	1956
1072	3676
1072	1073
1072	5566
1072	57154
1072	5315
1072	57142
1072	84557
1072	5728
1072	2023
1072	3178
1072	7534
1072	3313
1072	7412
1072	1017
1072	5885
1073	3984
11315	9219
11315	7428
11315	5928
11315	5931
11315	7341
11315	3066
11315	6721
11315	7329
11315	1616
11315	5725
11315	5728
11315	2023
11315	3308
11315	3065
11315	5371
7220	387
7220	7225
7220	7222
7220	7223
7220	7132
7222	5592
7222	7225
7222	5578
7222	7223
3127	5315
3127	3312
3127	3123
3127	3320
3127	3326
7225	7223
9274	8110
9274	196528
9274	5977
9274	6760
9274	2034
9274	54904
2150	7099
11335	7428
11335	26038
11335	5292
11335	10155
11335	3725
11335	1876
11335	26013
11335	6045
11335	10036
11335	5430
11335	9656
11335	5566
11335	672
11335	3363
11335	1107
11335	5591
11335	9820
11335	6749
11335	9555
11335	3309
11335	3312
11335	7412
11335	54904
11335	56916
11335	5971
11335	1642
11335	6015
4093	8850
4093	8085
4093	23451
4093	5467
4093	8091
4093	10075
4093	9839
4093	4087
4093	4088
4093	4089
11337	1654
11337	3608
11337	3609
11337	3106
11337	9782
11337	84557
11337	11345
11337	5725
11337	54881
11337	3178
11337	3181
11337	3182
11337	3183
11337	3184
11337	3185
11337	3187
11337	3188
11337	3189
11337	3190
11337	3191
11337	3192
11337	1642
11337	9343
11337	3725
11337	23710
11337	1653
11337	1655
11337	3295
11337	1915
11337	3308
11337	3309
11337	3312
11337	3313
11337	3320
11337	8148
11337	3326
11337	3329
11337	9987
11337	10014
11337	81631
11337	7520
11337	220988
11337	7534
11337	5928
11337	6124
11337	1938
11337	23451
11337	5591
11337	2023
11337	6122
11337	7150
11337	6128
11337	6135
11337	6136
11337	6141
11337	6143
3146	5460
3146	5925
3146	3676
3146	5241
3146	7099
3146	3516
3146	5578
3146	328
3146	3280
3146	3159
3146	5594
3146	10075
3146	2908
3146	6749
3146	81631
3146	5591
3146	1387
3146	3312
3146	7412
3146	3190
3146	1400
3146	1017
3146	1786
7248	7534
11345	1654
11345	3608
11345	3609
11345	9782
11345	5984
11345	84557
11345	5725
11345	3178
11345	3181
11345	3182
11345	3183
11345	3184
11345	3185
11345	3187
11345	3188
11345	3189
11345	3190
11345	3191
11345	3192
11345	5245
11345	9343
11345	3725
11345	23710
11345	1653
11345	5315
11345	1655
11345	3276
11345	81631
11345	1915
11345	3308
11345	3309
11345	3312
11345	3313
11345	3320
11345	8148
11345	7421
11345	3326
11345	3329
11345	10498
11345	9987
11345	5903
11345	5977
11345	5981
11345	7520
11345	220988
11345	7534
11345	5928
11345	6124
11345	1938
11345	1956
11345	8106
11345	10155
11345	5591
11345	2023
11345	6122
11345	7150
11345	6128
11345	6129
11345	6135
11345	6136
11345	6141
11345	6143
51385	3516
1107	6657
1107	9219
1107	54815
1107	7750
1107	5901
1107	3164
1107	9839
1107	1655
1107	7291
1107	9343
1107	3725
1107	23186
1107	7316
1107	7329
1107	7341
1107	7376
1107	3297
1107	5928
1107	5929
1107	5931
1107	25942
1107	1385
1107	6045
1107	51105
1107	10155
1107	3018
1107	1487
1107	2023
1107	5885
1107	3065
1107	3066
1107	8189
3156	7316
3156	5566
3156	7415
6670	7329
6670	5925
6670	5928
6670	7341
6670	1869
6670	2643
6670	3066
6670	7528
6670	1387
6670	2033
6670	3065
6670	1786
3159	9987
3159	9612
3159	3725
3159	8850
3159	5914
3159	3184
3159	9820
3159	5578
3159	7329
3159	328
3159	5451
3159	5468
3159	5725
3159	3303
3159	1385
3159	3178
3159	1387
3159	3182
3159	7412
3159	3191
3159	3320
3159	1017
3159	3066
3159	1386
3159	3326
3164	9219
3164	10499
3164	7428
3164	9612
3164	3181
3164	2033
3164	8850
3164	10013
3164	9252
3164	6129
3164	5468
3164	10155
3164	5933
3164	11200
3164	9782
3164	5705
3164	3280
3164	57142
3164	5594
3164	2908
3164	5599
3164	1915
3164	7534
3164	4088
3164	5371
3164	4092
3164	3326
9314	7428
9314	5468
9314	1387
9314	2002
9314	1487
9314	2033
9314	3065
9314	3066
9314	10014
3106	10155
3106	5163
3106	3309
3106	7415
3172	1387
3172	10499
3172	2308
3172	9759
3172	7329
3172	6721
3172	9412
3172	9612
3172	3276
3172	5594
3172	5595
3172	2908
3172	5599
3172	6128
3172	4087
3172	4088
3172	4089
3172	7421
3178	9820
3178	10498
3178	7428
3178	2908
3178	9782
3178	1654
3178	84557
3178	3676
3178	5725
3178	3182
3178	3183
3178	3184
3178	3185
3178	3187
3178	3188
3178	3189
3178	3190
3178	3191
3178	3192
3178	1147
3178	9343
3178	3725
3178	3608
3178	3609
3178	23710
3178	672
3178	7329
3178	1653
3178	5315
3178	1655
3178	3276
3178	81631
3178	1915
3178	3303
3178	3309
3178	3312
3178	3313
3178	7412
3178	7415
3178	3320
3178	7124
3178	3326
3178	3329
3178	9987
3178	8065
3178	10014
3178	3181
3178	3383
3178	6119
3178	220988
3178	57154
3178	25932
3178	8148
3178	7520
3178	6118
3178	7534
3178	904
3178	6124
3178	677770
3178	1938
3178	23451
3178	4000
3178	4001
3178	8106
3178	6045
3178	196528
3178	57805
3178	5591
3178	6117
3178	2023
3178	6122
3178	7150
3178	6128
3178	6129
3178	6135
3178	6136
3178	1017
3178	6141
3178	6143
7015	5578
7015	51105
7015	7520
7015	3303
7015	2023
7015	3308
7015	7534
7015	3320
7015	5371
7015	1642
3181	9987
3181	7428
3181	3676
3181	9782
3181	7750
3181	84557
3181	9820
3181	5725
3181	3182
3181	3183
3181	3184
3181	3185
3181	3187
3181	3188
3181	3189
3181	3190
3181	1655
3181	3192
3181	9343
3181	3725
3181	7316
3181	23710
3181	1653
3181	3191
3181	81631
3181	3309
3181	7412
3181	3329
3181	8065
3181	4361
3181	10014
3181	3383
3181	220988
3181	57154
3181	10075
3181	7534
3181	23451
3181	4000
3181	672
3181	6117
3181	6118
3181	6119
3181	7150
3182	3725
3182	8065
3182	220988
3182	677770
3182	3309
3182	7428
3182	6045
3182	9820
3182	23710
3182	11200
3182	57154
3182	84557
3182	3676
3182	5725
3182	81631
3182	6117
3182	6118
3182	6119
3182	3184
3182	3187
3182	7412
3182	3192
3183	9219
3183	7428
3183	9820
3183	9782
3183	84557
3183	3676
3183	6749
3183	3184
3183	3185
3183	3187
3183	3190
3183	1655
3183	3192
3183	9343
3183	3725
3183	3608
3183	7316
3183	3609
3183	23710
3183	672
3183	7329
3183	7341
3183	81631
3183	5928
3183	7412
3183	8065
3183	5903
3183	220988
3183	5977
3183	7520
3183	7534
3183	677770
3183	3065
3183	23451
3183	6045
3183	9656
3183	5591
3183	7150
3183	6128
3183	1017
3183	3066
3184	9219
3184	9987
3184	7428
3184	3676
3184	84557
3184	56916
3184	9820
3184	5725
3184	3185
3184	3187
3184	3188
3184	1653
3184	3190
3184	3191
3184	3192
3184	7290
3184	3725
3184	8850
3184	23710
3184	672
3184	7329
3184	3189
3184	5315
3184	81631
3184	3303
3184	3308
3184	3309
3184	3312
3184	3313
3184	7412
3184	7422
3184	8065
3184	10014
3184	3383
3184	3295
3184	220988
3184	57154
3184	6118
3184	6119
3184	677770
3184	1938
3184	5566
3184	7124
3184	3065
3184	7132
3184	6117
3184	2023
3184	1017
3185	9820
3185	9782
3185	3309
3185	7316
3185	5430
3185	23451
3185	5903
3185	8065
3185	1956
3185	23710
3185	9987
3185	7412
3185	220988
3185	3189
3185	3676
3185	10014
3185	84557
3185	3725
3185	5725
3185	81631
3185	57154
3185	6117
3185	6118
3185	6119
3185	7534
3185	3187
3185	3188
3185	3190
3185	1655
3185	3192
3185	1017
3185	9343
3187	9987
3187	1654
3187	3609
3187	3676
3187	1655
3187	9782
3187	84557
3187	56916
3187	9820
3187	5725
3187	3188
3187	3189
3187	3190
3187	3192
3187	9343
3187	3725
3187	3608
3187	7316
3187	23710
3187	1653
3187	3191
3187	81631
3187	3309
3187	7412
3187	7415
3187	3329
3187	8065
3187	5903
3187	3383
3187	220988
3187	57154
3187	10075
3187	1373
3187	7428
3187	1386
3187	1400
3187	677770
3187	1938
3187	23451
3187	1956
3187	8148
3187	6117
3187	6118
3187	6119
3188	8065
3188	9987
3188	3309
3188	25932
3188	3609
3188	23710
3188	9820
3188	1655
3188	9782
3188	220988
3188	1653
3188	10014
3188	84557
3188	3725
3188	81631
3188	57154
3188	7428
3188	7534
3188	3189
3188	3190
3188	7415
3188	5885
3189	9820
3189	8065
3189	9987
3189	6045
3189	7750
3189	3676
3189	23710
3189	9782
3189	7412
3189	220988
3189	1400
3189	1655
3189	84557
3189	3725
3189	81631
3189	2023
3189	7415
3189	3192
3190	10498
3190	7428
3190	9820
3190	9782
3190	84557
3190	56916
3190	3676
3190	5725
3190	1653
3190	3191
3190	3192
3190	9343
3190	3725
3190	7316
3190	3609
3190	23710
3190	7341
3190	5315
3190	1655
3190	3276
3190	81631
3190	3308
3190	7412
3190	7415
3190	8065
3190	5903
3190	5934
3190	3383
3190	220988
3190	57154
3190	328
3190	5460
3190	10075
3190	6118
3190	7534
3190	1915
3190	79595
3190	677770
3190	4001
3190	23451
3190	1956
3190	11200
3190	7329
3190	2010
3190	6117
3190	6119
3190	7150
3190	4088
3190	1017
3191	9987
3191	220988
3191	677770
3191	3725
3191	3309
3191	1938
3191	7316
3191	5914
3191	7428
3191	6045
3191	23710
3191	6118
3191	3313
3191	9820
3191	5934
3191	10014
3191	9782
3191	7412
3191	4001
3191	328
3191	84557
3191	56916
3191	7534
3191	2010
3191	3676
3191	5725
3191	81631
3191	3609
3191	6117
3191	6119
3191	7150
3191	3956
3191	3192
3191	1915
3191	7422
3192	9820
3192	1654
3192	7428
3192	140836
3192	2908
3192	9782
3192	4361
3192	56916
3192	3676
3192	5725
3192	5728
3192	1642
3192	9343
3192	2033
3192	3725
3192	3608
3192	8850
3192	7316
3192	3609
3192	5914
3192	7329
3192	1653
3192	9656
3192	1655
3192	3276
3192	3295
3192	1915
3192	3309
3192	3313
3192	7412
3192	8148
3192	5371
3192	5885
3192	9987
3192	8065
3192	3363
3192	5925
3192	5934
3192	5430
3192	3383
3192	81631
3192	57154
3192	5971
3192	10075
3192	5981
3192	5984
3192	220988
3192	7534
3192	79595
3192	388
3192	6124
3192	677770
3192	1938
3192	4000
3192	4001
3192	23451
3192	6129
3192	6045
3192	23710
3192	11200
3192	84557
3192	2010
3192	6117
3192	6118
3192	6119
3192	6122
3192	7150
3192	6128
3192	6135
3192	6136
3192	1017
3192	6141
3192	6143
5241	10499
5241	9612
5241	8850
5241	672
5241	9611
5241	5451
5241	5591
5241	5594
5241	7520
5241	2033
5241	7799
5241	1017
7290	3607
7290	7329
7290	126961
7290	5928
7290	10036
7290	5430
7290	554313
7290	79711
7290	27247
7290	25842
7290	1017
7290	5371
1147	7124
1147	2309
1147	9611
1147	10499
1147	9612
1147	2033
1147	4087
1147	1843
1147	1387
1147	5578
1147	5315
1147	1654
1147	7329
1147	126961
1147	4088
1147	5971
1147	7132
1147	5591
1147	6124
1147	6128
1147	3313
1147	3320
1147	5499
1147	3326
5245	9611
5245	3725
5245	7316
5245	55193
5245	6045
5245	23710
5245	4000
5245	5934
5245	5925
5245	9820
5245	5933
5245	10014
5245	51144
5245	1869
5245	25942
5245	3065
5245	10075
5245	3676
5245	81631
5245	1386
5245	7534
5245	6129
5245	2034
5245	7412
5245	7415
5245	1017
5245	3326
9343	9219
9343	3676
9343	9782
9343	84557
9343	9820
9343	1642
9343	1654
9343	1655
9343	3725
9343	23710
9343	3309
9343	7412
9343	3320
9343	8065
9343	5901
9343	5903
9343	10014
9343	5928
9343	5929
9343	5931
9343	25942
9343	10075
9343	220988
9343	1915
9343	23451
9343	6045
9343	11200
9343	5591
9343	6117
9343	6118
9343	6119
9343	7150
9343	3065
9343	3066
9343	8189
5252	5928
5252	5931
5252	7520
5252	51171
5252	1642
5252	3065
5265	4035
5265	3309
5265	7415
5265	4089
29843	4000
29843	7341
29843	5903
29843	3065
29843	9759
29843	3066
29843	5371
7316	7428
7316	3621
7316	9820
7316	4361
7316	26168
7316	5705
7316	84557
7316	1616
7316	3676
7316	5725
7316	5728
7316	1642
7316	5971
7316	3725
7316	3622
7316	672
7316	7341
7316	3295
7316	3309
7316	3312
7316	5928
7316	7412
7316	7415
7316	3326
7316	3329
7316	3337
7316	10013
7316	10014
7316	3383
7316	220988
7316	57154
7316	9782
7316	1869
7316	3726
7316	10075
7316	5468
7316	4001
7316	6118
7316	1956
7316	7534
7316	3953
7316	6015
7316	8065
7316	387
7316	3480
7316	6045
7316	51105
7316	8106
7316	10155
7316	2034
7316	4089
7316	4086
7316	51144
7316	5578
7316	4088
7316	1277
7316	7124
7316	2010
7316	7132
7316	81887
7316	6117
